Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
20,"M Cameron, A Delaney","Development of strategies for best practice in speed enforcement in Western Australia",2006,"","trid.trb.org","https://trid.trb.org/View/855359","https://scholar.google.com/scholar?cites=13466261501909887242&as_sdt=2005&sciodt=0,5&hl=en",197,"2024-05-21 15:27:44","","","","",,,,,20,1.11,10,2,18,"… utilised to enhance speed enforcement strategies in Western … A package of speed enforcement programs was defined for … to define a suitable speed enforcement method for each part …","","https://scholar.google.com/scholar?q=related:CmnbGX3F4boJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
76,"H Wells","The techno-fix versus the fair cop: Procedural (in) justice and automated speed limit enforcement",2008,"The British Journal of Criminology","academic.oup.com","https://academic.oup.com/bjc/article-abstract/48/6/798/393883","https://scholar.google.com/scholar?cites=6749174725869668365&as_sdt=2005&sciodt=0,5&hl=en",198,"2024-05-21 15:27:44","","","","",,,,,76,4.75,76,1,16,"… These identities are found to be of no use in the current context of speed enforcement, relying as it does on the continued and perpetual proving of worth at proliferating ‘checkpoints’. …","https://academic.oup.com/bjc/article-pdf/48/6/798/1108547/azn058.pdf","https://scholar.google.com/scholar?q=related:DYiBjqfiqV0J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"K Shin, SP Washington, K Choi","… speed enforcement may reduce travel time variability and result in travel time savings: The case study of the loop 101 speed enforcement program in Scottsdale …",2011,"KSCE Journal of Civil Engineering","Springer","https://link.springer.com/article/10.1007/s12205-011-0868-7","https://scholar.google.com/scholar?cites=1331206155899488113&as_sdt=2005&sciodt=0,5&hl=en",199,"2024-05-21 15:27:44","","10.1007/s12205-011-0868-7","","",,,,,1,0.08,0,3,13,"… Speed Enforcement camera demonstration Program (SEP) on a US freeway. The city installed six speed enforcement … in understanding the travel time impacts of speed enforcement. …","https://link.springer.com/content/pdf/10.1007/s12205-011-0868-7.pdf","https://scholar.google.com/scholar?q=related:ccczHfJkeRIJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
23,"L Carnis","The French automated speed enforcement programme: a deterrent system at work",2008,"Proceedings of the 2008 Australasian Road Safety …","acrs.org.au","http://acrs.org.au/files/arsrpe/RS080011.pdf","https://scholar.google.com/scholar?cites=9458500255959552530&as_sdt=2005&sciodt=0,5&hl=en",200,"2024-05-21 15:27:44","PDF","","","",,,,,23,1.44,23,1,16,"During his presidential address in July 2002, President Chirac of France announced that traffic safety became a national priority. The French automated speed enforcement system (CA) …","http://acrs.org.au/files/arsrpe/RS080011.pdf","https://scholar.google.com/scholar?q=related:EhJpmN5XQ4MJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
3,"A Morphett, P Leicester, D Span","Survey research on speed and enforcement in NSW and the ACT",2005,"Australasian road safety research …","acrs.org.au","http://acrs.org.au/files/arsrpe/RS050072.pdf","https://scholar.google.com/scholar?cites=13298506402617863836&as_sdt=2005&sciodt=0,5&hl=en",201,"2024-05-21 15:27:44","PDF","","","",,,,,3,0.16,1,3,19,"… NRMA Insurance commissioned a telephone survey of 1000 drivers in July 2004 to ascertain perceptions and attitudes of drivers in NSW and the ACT to speed and speed enforcement. …","http://acrs.org.au/files/arsrpe/RS050072.pdf","https://scholar.google.com/scholar?q=related:nK5LWx3JjbgJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
26,"P Delhomme, M Cristea, F Paran","Implementation of automatic speed enforcement: Covariation with young drivers' reported speeding behaviour and motivations",2014,"European review of applied psychology","Elsevier","https://www.sciencedirect.com/science/article/pii/S1162908813000728","https://scholar.google.com/scholar?cites=16799369108447588529&as_sdt=2005&sciodt=0,5&hl=en",202,"2024-05-21 15:27:44","HTML","","","",,,,,26,2.60,9,3,10,"… various speed-enforcement measures such as automatic and mobile speed enforcement (… 2002 about the introduction of an Automatic Speed Enforcement (ASE) system in late 2002, …","https://www.sciencedirect.com/science/article/pii/S1162908813000728","https://scholar.google.com/scholar?q=related:sXCwfzJZI-kJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"J Fu, Z Shi","Fpga-based embedded speed limit enforcement system on freeway",2010,"2010 3rd International Conference on Advanced …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5579175/","https://scholar.google.com/scholar?cites=3962519706904131842&as_sdt=2005&sciodt=0,5&hl=en",203,"2024-05-21 15:27:44","","","","",,,,,1,0.07,1,2,14,"Speeding is recognized as a major contributing factor in traffic accidents on freeway. In order to reduce speed-related accidents, accurate real-time speed limit enforcement system is …","https://ieeexplore.ieee.org/iel5/5564353/5579162/05579175.pdf","https://scholar.google.com/scholar?q=related:AnmB2a2y_TYJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
18,"K Charlesworth","The effect of average speed enforcement on driver behaviour",2008,"IET Road Transport Information and Control …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4562203/","https://scholar.google.com/scholar?cites=3519112937372175413&as_sdt=2005&sciodt=0,5&hl=en",204,"2024-05-21 15:27:44","","","","",,,,,18,1.13,18,1,16,"This paper discusses the complex issue of driver behaviour and how this can be affected by speed enforcement. Comparisons have been drawn between spot speed and average …","","https://scholar.google.com/scholar?q=related:NcyMTJJm1jAJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
21,"EENA Akpa, MJ Booysen, M Sinclair","A comparative evaluation of the impact of average speed enforcement (ASE) on passenger and minibus taxi vehicle drivers on the R61 in South Africa",2016,"… of the South African Institution of …","scielo.org.za","http://www.scielo.org.za/scielo.php?pid=S1021-20192016000400001&script=sci_arttext","https://scholar.google.com/scholar?cites=2818676602928172832&as_sdt=2005&sciodt=0,5&hl=en",205,"2024-05-21 15:27:44","HTML","","","",,,,,21,2.63,7,3,8,"Average speed enforcement (ASE) is an emergent alternative to instantaneous speed limit enforcement to improve road safety, and is used to enforce an average speed limit over a …","http://www.scielo.org.za/scielo.php?pid=S1021-20192016000400001&script=sci_arttext","https://scholar.google.com/scholar?q=related:IA89tm_zHScJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"K Ammar, A Al-Emami, A Baher","Real-time Vehicle Speed Enforcement System",2021,"2021 10th Mediterranean …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9460297/","https://scholar.google.com/scholar?cites=3601204603842416024&as_sdt=2005&sciodt=0,5&hl=en",206,"2024-05-21 15:27:44","","","","",,,,,1,0.33,0,3,3,"… The challenge we have faced in developing the speed enforcement system was selecting the method of speed enforcement. The intention to enforce the speed limit on the vehicle was …","https://ieeexplore.ieee.org/iel7/9460112/9459718/09460297.pdf","https://scholar.google.com/scholar?q=related:mE2H14EM-jEJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
8,"W Vanlaar, R Robertson, K Marcoux","Evaluation of the Photo Enforcement Safety Program of the City of Winnipeg Final Report",2011,"","trid.trb.org","https://trid.trb.org/View/1106474","https://scholar.google.com/scholar?cites=6689350331815259630&as_sdt=2005&sciodt=0,5&hl=en",207,"2024-05-21 15:27:44","","","","",,,,,8,0.62,3,3,13,"… the photo enforcement safety program; 4. an analysis of the effect of photo enforcement on … a controlled study evaluating the impact of photo enforcement at intersections on speed and …","","https://scholar.google.com/scholar?q=related:7m39Ya9Y1VwJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
27,"E Cascetta, V Punzo…","Empirical analysis of effects of automated section speed enforcement system on traffic flow at freeway bottlenecks",2011,"Transportation research …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3141/2260-10","https://scholar.google.com/scholar?cites=4631415586674547641&as_sdt=2005&sciodt=0,5&hl=en",208,"2024-05-21 15:27:44","","10.3141/2260-10","","",,,,,27,2.08,9,3,13,"Because speed has been recognized as the most important contributory factor in fatal road crashes, speed management has been widely implemented in several countries to improve …","https://www.researchgate.net/profile/Marcello-Montanino-2/publication/258505977_Empirical_Analysis_of_Effects_of_Automated_Section_Speed_Enforcement_System_on_Traffic_Flow_at_Freeway_Bottlenecks/links/54abdb1b0cf25c4c472fb232/Empirical-Analysis-of-Effects-of-Automated-Section-Speed-Enforcement-System-on-Traffic-Flow-at-Freeway-Bottlenecks.pdf","https://scholar.google.com/scholar?q=related:uZvxEvAXRkAJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"E Chen","Modeling motorists' speed and its impact on highway work zone safety for programming police enforcement",2013,"","search.proquest.com","https://search.proquest.com/openview/6debfddbdd79f53417be416ba53e7a30/1?pq-origsite=gscholar&cbl=18750","",209,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,1,11,"Highway work zone safety has been a major concern for transportation agencies, especially at a time when a great number of maintenance projects are needed for the aging US …","","https://scholar.google.com/scholar?q=related:_DYitQyoMUkJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
17,"T Thornton","Reductions in fuel consumption and CO2 emissions with specs average speed enforcement",2010,"IET Road Transport Information and Control …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5549203/","https://scholar.google.com/scholar?cites=5476606077199241716&as_sdt=2005&sciodt=0,5&hl=en",210,"2024-05-21 15:27:44","","","","",,,,,17,1.21,17,1,14,"… that SPECS average speed enforcement encourages uniform … Traditionally, SPECS average speed enforcement has been … speed enforcement have not been considered until recently. …","","https://scholar.google.com/scholar?q=related:9NE0_jXQAEwJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
6,"Y Li, A Kim, K El-Basyouny","Scheduling resources in a mobile photo enforcement program",2017,"2017 4th International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8047835/","https://scholar.google.com/scholar?cites=4633528924729924078&as_sdt=2005&sciodt=0,5&hl=en",211,"2024-05-21 15:27:44","","","","",,,,,6,0.86,2,3,7,"This paper presents a model for scheduling resources in a mobile photo enforcement (MPE) program. An MPE program deploys operators driving vehicles equipped with radar and …","https://ieeexplore.ieee.org/iel7/8036735/8047710/08047835.pdf","https://scholar.google.com/scholar?q=related:7lkG7wGaTUAJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
4,"JK Mathew, H Li, H Landvater, DM Bullock","Using connected vehicle trajectory data to evaluate the impact of automated work zone speed enforcement",2022,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/22/8/2885","https://scholar.google.com/scholar?cites=6186638094243923636&as_sdt=2005&sciodt=0,5&hl=en",212,"2024-05-21 15:27:44","HTML","","","",,,,,4,2.00,1,4,2,"Work zone safety is a high priority for transportation agencies across the United States. Enforcing speed compliance in work zones is an important factor for reducing the frequency and …","https://www.mdpi.com/1424-8220/22/8/2885","https://scholar.google.com/scholar?q=related:tAZPiZFa21UJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"J Fleiter, M Flieger, R Susanj","Strengthening speed and child restraint enforcement capacity in the Philippines",2023,"Journal of road safety","journalofroadsafety.org","https://journalofroadsafety.org/article/74144-strengthening-speed-and-child-restraint-enforcement-capacity-in-the-philippines","",213,"2024-05-21 15:27:44","HTML","","","",,,,,0,0.00,0,3,1,"… and disseminate a speed enforcement training module and to give priority to the training and deputation of law enforcement officers to be assigned to speed enforcement activities. The …","https://journalofroadsafety.org/article/74144-strengthening-speed-and-child-restraint-enforcement-capacity-in-the-philippines","https://scholar.google.com/scholar?q=related:P8Yflvi1VSsJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
17,"G Robinson, I Robinson","Radar speed gun true velocity measurements of sports-balls in flight: application to tennis",2016,"Physica Scripta","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/0031-8949/91/2/023008/meta","https://scholar.google.com/scholar?cites=10876302208420923527&as_sdt=2005&sciodt=0,5&hl=en",214,"2024-05-21 15:27:44","","10.1088/0031-8949/91/2/023008","","",,,,,17,2.13,9,2,8,"Spectators of ball-games often seem to be fascinated by the speed of delivery of the ball. They appear to be less interested in or even oblivious to the mechanism and accuracy of the …","","https://scholar.google.com/scholar?q=related:h8i5wjtj8JYJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
16,"JJ Park, YM Lee, JB Park, JG Kang","The Effect of Point to Point Speed Enforcement Systems on Traffic Flow Characteristics",2008,"Journal of Korean Society of …","koreascience.kr","https://koreascience.kr/article/JAKO200809651049810.page","https://scholar.google.com/scholar?cites=8159632836479253996&as_sdt=2005&sciodt=0,5&hl=en",215,"2024-05-21 15:27:44","","","","",,,,,16,1.00,4,4,16,"The purpose of this study is to reduce a high speed driving, it is a large scale traffic accident as the most dangerous fact on the highway. So traffic accidents related to high speed driving…","","https://scholar.google.com/scholar?q=related:7H31S9XWPHEJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
